Formation_Set_ID,play,side_of_ball,play_art,description
51,Wide Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_y-off-trips_wide-zone.png,
18,Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-base_wr-screen.png,
18,Y Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-base_y-corner.png,
159,Y Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread_y-cross.png,
18,Y Cross Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-base_y-cross-flood.png,
88,Slot Fades,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-dbl-flex_slot-fades.png,
57,Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-flex_wr-screen.png,
6,Hb Counter,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_hb-counter.png,
126,Power Read,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_power-read.png,
167,Qb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-quads_qb-draw.png,
126,Read Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_read-dig.png,
6,Y Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_y-cross.png,
6,Rpo Alert Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_rpo-alert-screen.png,
126,Stick N Nod,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_stick-n-nod.png,
36,Dbl Comeback,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-hb-wk_dbl-comeback.png,
126,Drag Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_drag-verticals.png,
126,Fl Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_fl-dig.png,
147,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-slot_hb-slam.png,
104,Rpo Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_slot-left-wk_rpo-alert-bubble.png,
59,Mtn Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot-open_mtn-spot.png,
126,Y Trail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_y-trail.png,
112,Rpo Alert Speed Out,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_slot-left-stack_rpo-alert-speed-out.png,
104,Inside Zone Split,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_slot-left-wk_inside-zone-split.png,
104,Pa Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_slot-left-wk_pa-bubble.png,
6,Pa Comebacks,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_pa-comebacks.png,
126,Pa Inverted Veer,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_pa-inverted-veer.png,
126,Pa Shot Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_pa-shot-corner.png,
6,Rpo Peek Slant,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_rpo-peek-slant.png,
113,Switch Wr Drag,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_switch-wr-drag.png,
147,Zone Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-slot_zone-alert-bubble.png,
176,Pa Jailbreak Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_pa-jailbreak-screen.png,
176,Outside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_outside-zone.png,
176,Salem Pivot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_salem-pivot.png,
176,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_hb-slip-screen.png,
176,Corner Strike,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_corner-strike.png,
176,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_inside-zone.png,
119,Strong Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_strong-flood.png,
98,Comebacks,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trio-wk_comebacks.png,
176,Curl Combo,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_curl-combo.png,
176,Double Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_double-corner.png,
98,Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trio-wk_flood.png,
176,Hb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_hb-draw.png,
176,Hb Quick Base,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_hb-quick-base.png,
63,Jailbreak Slot Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-base-flex_jailbreak-slot-screen.png,
119,Spacing Hb Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_spacing-hb-wheel.png,
176,Y Sail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_y-sail.png,
176,Levels,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-flex_levels.png,
63,Verticals Under,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-base-flex_verticals-under.png,
119,Trail Shake,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_trail-shake.png,
177,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_hb-slip-screen.png,
169,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_hb-slip-screen.png,
177,Mesh Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_mesh-spot.png,
177,Texas Double Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_texas-double-post.png,
46,X Follow,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_x-follow.png,
115,Jet Pass Fk Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_jet-pass-fk-zone.png,
117,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_speed-option.png,
169,Pa Deep In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_pa-deep-in.png,
178,Sluggo Seam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_sluggo-seam.png,
46,Curls,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_curls.png,
177,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_inside-zone.png,
178,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_inside-zone.png,
177,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_read-option.png,
178,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_read-option.png,
177,Curl Combo,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_curl-combo.png,
169,Fade Stop,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_fade-stop.png,
177,Flanker Drive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_flanker-drive.png,
169,Hb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_hb-draw.png,
178,Hb Punch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_hb-punch.png,
148,Hb Zone Wk,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_tight-y-off-flex_hb-zone-wk.png,
177,Outside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_outside-zone.png,
178,Pa X Curl,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_pa-x-curl.png,
115,Te Spot Ohio,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_te-spot-ohio.png,
71,Pa Jailbreak Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_pa-jailbreak-screen.png,
177,Rpo Peek Slant,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_rpo-peek-slant.png,
177,Jet Pass Fk Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_jet-pass-fk-zone.png,
177,Shark Hb Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_shark-hb-wheel.png,
177,Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_slants.png,
41,Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-y-off_slants.png,
115,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_zone-fake-jet.png,
46,Slot Outside,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_slot-outside.png,
178,Mesh Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_mesh-spot.png,
178,Pa Double Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_pa-double-post.png,
169,Y Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_y-corner.png,
169,Y Shallow Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_y-shallow-cross.png,
115,Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_smash.png,
177,Y Sail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_y-sail.png,
177,Pa Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_pa-jet-sweep.png,
115,Wheel Post Drag,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_wheel-post-drag.png,
115,Pa Jailbreak Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_pa-jailbreak-screen.png,
177,Pa Go Dig Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_pa-go-dig-post.png,
177,Pa Go Slot Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_pa-go-slot-cross.png,
115,Pa Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_pa-jet-sweep.png,
177,Redzone Scissors,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_redzone-scissors.png,
178,Stick Nod Vertical,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight_stick-nod-vertical.png,
46,Under Y Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_under-y-option.png,
46,X Dagger,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_x-dagger.png,
177,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset_zone-fake-jet.png,
179,Double Flares,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_double-flares.png,
180,Triple Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_triple-option.png,
179,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_zone-fake-jet.png,
181,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_hb-slam.png,
179,Hb Dive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_hb-dive.png,
180,Redzone Hb Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_redzone-hb-corner.png,
180,Mesh Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_mesh-post.png,
180,Power Read,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_power-read.png,
179,Hb Power O,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_hb-power-o.png,
181,Jet Pass Fk Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_jet-pass-fk-zone.png,
181,Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_slants.png,
180,Inside Zone Split,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_inside-zone-split.png,
181,Roll Out Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_roll-out-smash.png,
180,Hb Off Tackle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_hb-off-tackle.png,
180,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_hb-slip-screen.png,
181,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_read-option.png,
180,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_speed-option.png,
179,Wr Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_wr-smash.png,
180,Corners,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_corners.png,
46,Curl Flats,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_curl-flats.png,
181,Dig Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_dig-wheel.png,
179,F Lead Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_f-lead-read-option.png,
179,Fade Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_fade-smash.png,
180,Hb Angle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_hb-angle.png,
181,Hb Blast Alert X Smoke,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_hb-blast-alert-x-smoke.png,
181,Hb Dive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_weak-slot_hb-dive.png,
179,Hb Stretch Alert Dragon,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_hb-stretch-alert-dragon.png,
179,Hb Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_strong-slot_hb-zone.png,
180,Pa Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-twins_pa-wheel.png,
